sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
030200028_,шт,Алматы,2025-02-12,20000014333,336.0,16,180,9.5,87.25,76.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,88.0,False,monthly_and_transactions_not_reconciled
030200028_,шт,Алматы,2025-03-12,20000024402,672.0,24,180,10.0,112.75,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,51.0,False,monthly_and_transactions_not_reconciled
030200028_,шт,Алматы,2025-04-15,20000036278,168.0,27,180,10.0,126.5,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,False,False,,False,monthly_and_transactions_not_reconciled
030200028_,шт,Алматы,2025-04-22,30000031741,1592.0,28,180,10.0,205.75,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,False,False,,False,monthly_and_transactions_not_reconciled
030200028_,шт,Алматы,2025-05-20,30000031967,840.0,29,180,10.0,385.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,False,False,,False,monthly_and_transactions_not_reconciled
030200028_,шт,Алматы,2025-07-10,20000072003,168.0,26,180,10.0,134.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,False,False,,False,monthly_and_transactions_not_reconciled
030200030_,шт,Алматы,2025-03-11,30000000626,481.0,16,180,5.5,114.0,44.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,False,False,,False,monthly_and_transactions_not_reconciled
030200030_,шт,Алматы,2025-03-26,30000000709,3360.0,17,180,6.0,132.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,False,False,,False,monthly_and_transactions_not_reconciled
030200030_,шт,Алматы,2025-06-12,20000060529,864.0,19,180,20.0,372.0,160.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,False,False,,False,monthly_and_transactions_not_reconciled
030200031_,шт,Алматы,2025-03-11,30000000626,213.0,10,180,9.5,108.0,76.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,False,False,,False,monthly_and_transactions_not_reconciled
030200031_,шт,Алматы,2025-03-26,30000000709,1920.0,11,180,15.0,108.0,120.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,False,False,,False,monthly_and_transactions_not_reconciled
030200031_,шт,Алматы,2025-06-23,30000032346,384.0,13,180,30.0,372.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,False,False,,False,monthly_and_transactions_not_reconciled
030200032_,шт,Алматы,2025-02-12,20000014330,336.0,8,180,21.0,255.0,168.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43.0,False,monthly_and_transactions_not_reconciled
030200032_,шт,Алматы,2025-05-20,30000031964,1596.0,13,180,30.0,642.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,False,False,,False,monthly_and_transactions_not_reconciled
030200034_,шт,Алматы,2025-02-12,20000014330,132.0,11,180,10.0,130.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,184.0,False,monthly_and_transactions_not_reconciled
030200034_,шт,Алматы,2025-05-20,30000031965,2008.0,25,180,10.0,170.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,82.0,False,monthly_and_transactions_not_reconciled
030200034_,шт,Алматы,2025-06-12,20000060529,396.0,26,180,13.0,230.0,104.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,False,False,,False,monthly_and_transactions_not_reconciled
030200034_,шт,Алматы,2026-08-27,30000002392,663.0,9,180,68.0,391.0,544.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,False,False,,False,monthly_and_transactions_not_reconciled
030200037_,шт,Алматы,2025-03-26,30000000709,6000.0,11,180,80.0,390.0,640.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,150.0,False,monthly_and_transactions_not_reconciled
030200037_,шт,Алматы,2025-05-15,20000048330,640.0,14,180,80.0,480.0,640.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,False,False,,False,monthly_and_transactions_not_reconciled
030200039_,шт,Алматы,2025-02-10,30000000401,680.0,9,180,40.0,176.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,164.0,False,monthly_and_transactions_not_reconciled
030200039_,шт,Алматы,2025-03-26,30000000709,4080.0,17,180,40.0,242.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,False,False,,False,monthly_and_transactions_not_reconciled
030200093_,шт,Алматы,2026-01-19,20000005594,60.0,20,180,7.0,47.75,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,278.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-09,20000001468,2000.0,29,180,40.0,740.0,320.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-10,20000002190,1000.0,39,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-10,20000002191,800.0,39,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-10,20000002192,1000.0,39,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-10,30000000055,1000.0,39,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-10,30000000064,1200.0,39,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-14,20000002842,800.0,66,180,50.0,701.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-15,20000002797,1000.0,71,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-15,30000000132,2000.0,71,180,50.0,662.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-18,20000005020,1000.0,90,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-18,20000005023,1000.0,90,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-20,20000005404,5000.0,100,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-21,20000005221,1000.0,109,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-21,20000005443,1000.0,109,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-21,20000005576,800.0,109,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-22,20000006553,2000.0,119,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-22,20000006558,860.0,119,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-23,20000006677,1000.0,129,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-29,20000008915,1000.0,163,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-30,20000009060,2000.0,167,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-31,20000009305,1000.0,173,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-01-31,20000009607,3000.0,173,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,53478.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-03,20000010678,3600.0,189,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-03,30000000355,7200.0,189,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-07,30000000377,800.0,222,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-10,20000013085,36000.0,237,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-10,20000013088,21600.0,237,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-10,20000013090,7200.0,237,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-12,20000014330,10800.0,263,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-12,20000014331,7200.0,263,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-12,20000014333,36000.0,263,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-13,20000014879,2000.0,277,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-14,20000014914,1000.0,286,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-14,20000015257,2000.0,286,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-14,20000015420,1000.0,286,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-14,20000015427,1000.0,286,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-14,20000015429,1000.0,286,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-18,30000000461,2000.0,323,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-21,20000017384,1000.0,346,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-24,30000000527,3600.0,359,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-25,20000018411,2000.0,371,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-28,20000020530,800.0,398,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-02-28,20000020736,1000.0,398,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,43751.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-01,20000020836,1013.0,407,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-05,20000021444,1000.0,437,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-05,20000021840,800.0,437,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-07,20000022923,800.0,457,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-07,20000023040,2000.0,457,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-11,20000023875,1400.0,477,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-12,20000023494,1000.0,486,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-12,20000024012,1000.0,486,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-12,20000024031,2000.0,486,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-13,20000024819,800.0,500,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-14,20000025458,1000.0,509,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-19,20000027164,28800.0,550,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-19,20000027267,18000.0,550,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-19,20000027269,3600.0,550,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-19,20000027271,10800.0,550,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-20,20000027319,2000.0,567,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-20,20000027725,2000.0,567,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-27,20000028644,1000.0,600,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-28,20000029004,1600.0,613,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-31,20000029620,10800.0,636,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-03-31,20000029981,2000.0,636,180,50.0,740.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,54311.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-04-09,20000033515,1000.0,713,180,50.0,737.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,52084.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-04-11,20000035323,10800.0,727,180,50.0,734.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,52084.0,False,monthly_and_transactions_not_reconciled
030200192_,шт,Алматы,2025-04-12,20000035215,2000.0,736,180,50.0,734.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,52084.0,False,monthly_and_transactions_not_reconciled
