sku,month,sales_qty_raw,target_qty,candidate_order_qty,excluded_qty,regular_sales_qty
300200950_,2025-07-01,16.0,16.0,0.0,0.0,16.0
300200950_,2025-08-01,4.0,4.0,0.0,0.0,4.0
300200950_,2025-09-01,5.0,5.0,0.0,0.0,5.0
300200950_,2025-10-01,5.0,5.0,0.0,0.0,5.0
300200950_,2025-11-01,9.0,9.0,0.0,0.0,9.0
300200950_,2025-12-01,,,0.0,0.0,
300200950_,2026-01-01,8.0,8.0,0.0,0.0,8.0
300200950_,2026-02-01,,,0.0,0.0,
300200950_,2026-03-01,,,0.0,0.0,
300200950_,2026-04-01,6.0,6.0,0.0,0.0,6.0
300200950_,2026-05-01,2.0,2.0,0.0,0.0,2.0
300200950_,2026-06-01,10.0,10.0,0.0,0.0,10.0
300200950_,2026-07-01,,,0.0,0.0,
300200950_,2026-08-01,3.0,3.0,0.0,0.0,3.0
300200950_,2026-09-01,,,0.0,0.0,
300200951_,2024-01-01,,,0.0,0.0,
300200951_,2024-02-01,,,0.0,0.0,
300200951_,2024-03-01,,,0.0,0.0,
300200951_,2024-04-01,,,0.0,0.0,
300200951_,2024-05-01,,,0.0,0.0,
300200951_,2024-06-01,,,0.0,0.0,
300200951_,2024-07-01,,,0.0,0.0,
300200951_,2024-08-01,,,0.0,0.0,
300200951_,2024-09-01,,,0.0,0.0,
300200951_,2024-10-01,,,0.0,0.0,
300200951_,2024-11-01,,,0.0,0.0,
300200951_,2024-12-01,,,0.0,0.0,
300200951_,2025-01-01,,,0.0,0.0,
300200951_,2025-02-01,,,0.0,0.0,
300200951_,2025-03-01,3.0,3.0,0.0,0.0,3.0
300200951_,2025-04-01,,,0.0,0.0,
300200951_,2025-05-01,,,0.0,0.0,
300200951_,2025-06-01,,,0.0,0.0,
300200951_,2025-07-01,,,0.0,0.0,
300200951_,2025-08-01,,,0.0,0.0,
300200951_,2025-09-01,5.0,5.0,0.0,0.0,5.0
300200951_,2025-10-01,,,0.0,0.0,
300200951_,2025-11-01,1.0,1.0,0.0,0.0,1.0
300200951_,2025-12-01,,,0.0,0.0,
300200951_,2026-01-01,1.0,1.0,0.0,0.0,1.0
300200951_,2026-02-01,,,0.0,0.0,
300200951_,2026-03-01,,,0.0,0.0,
300200951_,2026-04-01,,,0.0,0.0,
300200951_,2026-05-01,,,0.0,0.0,
300200951_,2026-06-01,,,0.0,0.0,
300200951_,2026-07-01,,,0.0,0.0,
300200951_,2026-08-01,,,0.0,0.0,
300200951_,2026-09-01,,,0.0,0.0,
300200952_,2024-01-01,,,0.0,0.0,
300200952_,2024-02-01,,,0.0,0.0,
300200952_,2024-03-01,,,0.0,0.0,
300200952_,2024-04-01,,,0.0,0.0,
300200952_,2024-05-01,,,0.0,0.0,
300200952_,2024-06-01,,,0.0,0.0,
300200952_,2024-07-01,,,0.0,0.0,
300200952_,2024-08-01,,,0.0,0.0,
300200952_,2024-09-01,,,0.0,0.0,
300200952_,2024-10-01,,,0.0,0.0,
300200952_,2024-11-01,,,0.0,0.0,
300200952_,2024-12-01,,,0.0,0.0,
300200952_,2025-01-01,4.0,4.0,0.0,0.0,4.0
300200952_,2025-02-01,,,0.0,0.0,
300200952_,2025-03-01,,,0.0,0.0,
300200952_,2025-04-01,8.0,8.0,0.0,0.0,8.0
300200952_,2025-05-01,,,0.0,0.0,
300200952_,2025-06-01,,,0.0,0.0,
300200952_,2025-07-01,,,0.0,0.0,
300200952_,2025-08-01,,,0.0,0.0,
300200952_,2025-09-01,,,0.0,0.0,
300200952_,2025-10-01,,,0.0,0.0,
300200952_,2025-11-01,,,0.0,0.0,
300200952_,2025-12-01,,,0.0,0.0,
300200952_,2026-01-01,,,0.0,0.0,
300200952_,2026-02-01,,,0.0,0.0,
300200952_,2026-03-01,2.0,2.0,0.0,0.0,2.0
300200952_,2026-04-01,7.0,7.0,0.0,0.0,7.0
300200952_,2026-05-01,,,0.0,0.0,
300200952_,2026-06-01,1.0,1.0,0.0,0.0,1.0
300200952_,2026-07-01,,,0.0,0.0,
300200952_,2026-08-01,,,0.0,0.0,
300200952_,2026-09-01,,,0.0,0.0,
300200953_,2024-01-01,,,0.0,0.0,
300200953_,2024-02-01,,,0.0,0.0,
300200953_,2024-03-01,,,0.0,0.0,
300200953_,2024-04-01,,,0.0,0.0,
300200953_,2024-05-01,,,0.0,0.0,
300200953_,2024-06-01,,,0.0,0.0,
300200953_,2024-07-01,,,0.0,0.0,
300200953_,2024-08-01,,,0.0,0.0,
300200953_,2024-09-01,,,0.0,0.0,
300200953_,2024-10-01,3.0,3.0,0.0,0.0,3.0
300200953_,2024-11-01,3.0,3.0,0.0,0.0,3.0
300200953_,2024-12-01,,,0.0,0.0,
300200953_,2025-01-01,10.0,10.0,0.0,0.0,10.0
300200953_,2025-02-01,,,0.0,0.0,
300200953_,2025-03-01,,,0.0,0.0,
300200953_,2025-04-01,1.0,1.0,0.0,0.0,1.0
300200953_,2025-05-01,,,0.0,0.0,
300200953_,2025-06-01,3.0,3.0,0.0,0.0,3.0
300200953_,2025-07-01,,,0.0,0.0,
300200953_,2025-08-01,,,0.0,0.0,
300200953_,2025-09-01,,,0.0,0.0,
300200953_,2025-10-01,4.0,4.0,0.0,0.0,4.0
300200953_,2025-11-01,,,0.0,0.0,
300200953_,2025-12-01,,,0.0,0.0,
300200953_,2026-01-01,2.0,2.0,0.0,0.0,2.0
300200953_,2026-02-01,2.0,2.0,0.0,0.0,2.0
300200953_,2026-03-01,,,0.0,0.0,
300200953_,2026-04-01,11.0,11.0,0.0,0.0,11.0
300200953_,2026-05-01,1.0,1.0,0.0,0.0,1.0
300200953_,2026-06-01,4.0,4.0,0.0,0.0,4.0
300200953_,2026-07-01,2.0,2.0,0.0,0.0,2.0
300200953_,2026-08-01,,,0.0,0.0,
300200953_,2026-09-01,,,0.0,0.0,
300200954_,2024-01-01,,,0.0,0.0,
300200954_,2024-02-01,,,0.0,0.0,
300200954_,2024-03-01,,,0.0,0.0,
300200954_,2024-04-01,,,0.0,0.0,
300200954_,2024-05-01,,,0.0,0.0,
300200954_,2024-06-01,,,0.0,0.0,
300200954_,2024-07-01,,,0.0,0.0,
300200954_,2024-08-01,,,0.0,0.0,
300200954_,2024-09-01,1.0,1.0,0.0,0.0,1.0
300200954_,2024-10-01,,,0.0,0.0,
300200954_,2024-11-01,,,0.0,0.0,
300200954_,2024-12-01,,,0.0,0.0,
300200954_,2025-01-01,18.0,18.0,0.0,0.0,18.0
300200954_,2025-02-01,1.0,1.0,0.0,0.0,1.0
300200954_,2025-03-01,,,0.0,0.0,
300200954_,2025-04-01,,,0.0,0.0,
300200954_,2025-05-01,,,0.0,0.0,
300200954_,2025-06-01,,,0.0,0.0,
300200954_,2025-07-01,2.0,2.0,0.0,0.0,2.0
300200954_,2025-08-01,,,0.0,0.0,
300200954_,2025-09-01,,,0.0,0.0,
300200954_,2025-10-01,,,0.0,0.0,
300200954_,2025-11-01,,,0.0,0.0,
300200954_,2025-12-01,,,0.0,0.0,
300200954_,2026-01-01,,,0.0,0.0,
300200954_,2026-02-01,,,0.0,0.0,
300200954_,2026-03-01,,,0.0,0.0,
300200954_,2026-04-01,,,0.0,0.0,
300200954_,2026-05-01,7.0,7.0,0.0,0.0,7.0
300200954_,2026-06-01,,,0.0,0.0,
300200954_,2026-07-01,,,0.0,0.0,
300200954_,2026-08-01,,,0.0,0.0,
300200954_,2026-09-01,,,0.0,0.0,
300200955_,2024-01-01,,,0.0,0.0,
300200955_,2024-02-01,,,0.0,0.0,
300200955_,2024-03-01,,,0.0,0.0,
300200955_,2024-04-01,,,0.0,0.0,
300200955_,2024-05-01,,,0.0,0.0,
300200955_,2024-06-01,,,0.0,0.0,
300200955_,2024-07-01,,,0.0,0.0,
300200955_,2024-08-01,,,0.0,0.0,
300200955_,2024-09-01,4.0,4.0,0.0,0.0,4.0
300200955_,2024-10-01,,,0.0,0.0,
300200955_,2024-11-01,,,0.0,0.0,
300200955_,2024-12-01,,,0.0,0.0,
300200955_,2025-01-01,,,0.0,0.0,
300200955_,2025-02-01,,,0.0,0.0,
300200955_,2025-03-01,,,0.0,0.0,
300200955_,2025-04-01,,,0.0,0.0,
300200955_,2025-05-01,,,0.0,0.0,
300200955_,2025-06-01,,,0.0,0.0,
300200955_,2025-07-01,2.0,2.0,0.0,0.0,2.0
300200955_,2025-08-01,,,0.0,0.0,
300200955_,2025-09-01,,,0.0,0.0,
300200955_,2025-10-01,,,0.0,0.0,
300200955_,2025-11-01,,,0.0,0.0,
300200955_,2025-12-01,,,0.0,0.0,
300200955_,2026-01-01,,,0.0,0.0,
300200955_,2026-02-01,,,0.0,0.0,
300200955_,2026-03-01,,,0.0,0.0,
300200955_,2026-04-01,,,0.0,0.0,
300200955_,2026-05-01,,,0.0,0.0,
300200955_,2026-06-01,,,0.0,0.0,
300200955_,2026-07-01,,,0.0,0.0,
300200955_,2026-08-01,2.0,2.0,0.0,0.0,2.0
300200955_,2026-09-01,,,0.0,0.0,
300200956_,2024-01-01,,,0.0,0.0,
300200956_,2024-02-01,,,0.0,0.0,
300200956_,2024-03-01,,,0.0,0.0,
300200956_,2024-04-01,,,0.0,0.0,
300200956_,2024-05-01,,,0.0,0.0,
300200956_,2024-06-01,,,0.0,0.0,
300200956_,2024-07-01,,,0.0,0.0,
300200956_,2024-08-01,,,0.0,0.0,
300200956_,2024-09-01,,,0.0,0.0,
300200956_,2024-10-01,,,0.0,0.0,
300200956_,2024-11-01,,,0.0,0.0,
300200956_,2024-12-01,,,0.0,0.0,
300200956_,2025-01-01,,,0.0,0.0,
300200956_,2025-02-01,,,0.0,0.0,
300200956_,2025-03-01,,,0.0,0.0,
300200956_,2025-04-01,,,0.0,0.0,
300200956_,2025-05-01,,,0.0,0.0,
300200956_,2025-06-01,,,0.0,0.0,
300200956_,2025-07-01,,,0.0,0.0,
300200956_,2025-08-01,,,0.0,0.0,
300200956_,2025-09-01,,,0.0,0.0,
300200956_,2025-10-01,,,0.0,0.0,
300200956_,2025-11-01,,,0.0,0.0,
300200956_,2025-12-01,,,0.0,0.0,
300200956_,2026-01-01,,,0.0,0.0,
300200956_,2026-02-01,,,0.0,0.0,
300200956_,2026-03-01,,,0.0,0.0,
300200956_,2026-04-01,,,0.0,0.0,
300200956_,2026-05-01,,,0.0,0.0,
300200956_,2026-06-01,,,0.0,0.0,
300200956_,2026-07-01,,,0.0,0.0,
300200956_,2026-08-01,,,0.0,0.0,
300200956_,2026-09-01,,,0.0,0.0,
300200959_,2024-01-01,,,0.0,0.0,
300200959_,2024-02-01,,,0.0,0.0,
300200959_,2024-03-01,,,0.0,0.0,
300200959_,2024-04-01,,,0.0,0.0,
300200959_,2024-05-01,,,0.0,0.0,
300200959_,2024-06-01,,,0.0,0.0,
300200959_,2024-07-01,,,0.0,0.0,
300200959_,2024-08-01,10.0,10.0,0.0,0.0,10.0
300200959_,2024-09-01,,,0.0,0.0,
300200959_,2024-10-01,,,0.0,0.0,
300200959_,2024-11-01,,,0.0,0.0,
300200959_,2024-12-01,,,0.0,0.0,
300200959_,2025-01-01,13.0,13.0,0.0,0.0,13.0
300200959_,2025-02-01,28.0,28.0,0.0,0.0,28.0
300200959_,2025-03-01,9.0,9.0,0.0,0.0,9.0
300200959_,2025-04-01,136.0,136.0,59.0,0.0,136.0
300200959_,2025-05-01,24.0,24.0,0.0,0.0,24.0
300200959_,2025-06-01,39.0,39.0,0.0,0.0,39.0
300200959_,2025-07-01,20.0,20.0,0.0,0.0,20.0
300200959_,2025-08-01,36.0,36.0,0.0,0.0,36.0
300200959_,2025-09-01,22.0,22.0,0.0,0.0,22.0
300200959_,2025-10-01,16.0,16.0,0.0,0.0,16.0
300200959_,2025-11-01,38.0,38.0,0.0,0.0,38.0
300200959_,2025-12-01,70.0,70.0,0.0,0.0,70.0
300200959_,2026-01-01,24.0,24.0,0.0,0.0,24.0
300200959_,2026-02-01,7.0,7.0,0.0,0.0,7.0
300200959_,2026-03-01,29.0,29.0,0.0,0.0,29.0
300200959_,2026-04-01,15.0,15.0,0.0,0.0,15.0
300200959_,2026-05-01,31.0,31.0,0.0,0.0,31.0
300200959_,2026-06-01,24.0,24.0,0.0,0.0,24.0
300200959_,2026-07-01,20.0,20.0,0.0,0.0,20.0
300200959_,2026-08-01,29.0,29.0,0.0,0.0,29.0
300200959_,2026-09-01,45.0,,0.0,0.0,45.0
300200961_,2024-01-01,,,0.0,0.0,
300200961_,2024-02-01,,,0.0,0.0,
300200961_,2024-03-01,,,0.0,0.0,
300200961_,2024-04-01,,,0.0,0.0,
300200961_,2024-05-01,,,0.0,0.0,
300200961_,2024-06-01,,,0.0,0.0,
300200961_,2024-07-01,,,0.0,0.0,
300200961_,2024-08-01,,,0.0,0.0,
300200961_,2024-09-01,,,0.0,0.0,
300200961_,2024-10-01,,,0.0,0.0,
300200961_,2024-11-01,,,0.0,0.0,
300200961_,2024-12-01,,,0.0,0.0,
300200961_,2025-01-01,,,0.0,0.0,
300200961_,2025-02-01,,,0.0,0.0,
300200961_,2025-03-01,,,0.0,0.0,
300200961_,2025-04-01,,,0.0,0.0,
300200961_,2025-05-01,,,0.0,0.0,
300200961_,2025-06-01,,,0.0,0.0,
300200961_,2025-07-01,,,0.0,0.0,
300200961_,2025-08-01,,,0.0,0.0,
300200961_,2025-09-01,,,0.0,0.0,
300200961_,2025-10-01,,,0.0,0.0,
300200961_,2025-11-01,,,0.0,0.0,
300200961_,2025-12-01,,,0.0,0.0,
300200961_,2026-01-01,,,0.0,0.0,
300200961_,2026-02-01,,,0.0,0.0,
300200961_,2026-03-01,,,0.0,0.0,
300200961_,2026-04-01,,,0.0,0.0,
300200961_,2026-05-01,,,0.0,0.0,
300200961_,2026-06-01,,,0.0,0.0,
300200961_,2026-07-01,,,0.0,0.0,
300200961_,2026-08-01,,,0.0,0.0,
300200961_,2026-09-01,,,0.0,0.0,
300200962_,2024-01-01,,,0.0,0.0,
300200962_,2024-02-01,,,0.0,0.0,
300200962_,2024-03-01,,,0.0,0.0,
300200962_,2024-04-01,,,0.0,0.0,
300200962_,2024-05-01,,,0.0,0.0,
300200962_,2024-06-01,,,0.0,0.0,
300200962_,2024-07-01,,,0.0,0.0,
300200962_,2024-08-01,,,0.0,0.0,
300200962_,2024-09-01,,,0.0,0.0,
300200962_,2024-10-01,,,0.0,0.0,
300200962_,2024-11-01,,,0.0,0.0,
300200962_,2024-12-01,,,0.0,0.0,
300200962_,2025-01-01,,,0.0,0.0,
300200962_,2025-02-01,,,0.0,0.0,
300200962_,2025-03-01,,,0.0,0.0,
300200962_,2025-04-01,,,0.0,0.0,
300200962_,2025-05-01,,,0.0,0.0,
300200962_,2025-06-01,,,0.0,0.0,
300200962_,2025-07-01,,,0.0,0.0,
300200962_,2025-08-01,,,0.0,0.0,
300200962_,2025-09-01,,,0.0,0.0,
300200962_,2025-10-01,,,0.0,0.0,
300200962_,2025-11-01,,,0.0,0.0,
300200962_,2025-12-01,,,0.0,0.0,
300200962_,2026-01-01,,,0.0,0.0,
300200962_,2026-02-01,,,0.0,0.0,
300200962_,2026-03-01,,,0.0,0.0,
300200962_,2026-04-01,,,0.0,0.0,
300200962_,2026-05-01,,,0.0,0.0,
300200962_,2026-06-01,,,0.0,0.0,
300200962_,2026-07-01,,,0.0,0.0,
300200962_,2026-08-01,,,0.0,0.0,
300200962_,2026-09-01,,,0.0,0.0,
300200963_,2024-01-01,,,0.0,0.0,
300200963_,2024-02-01,,,0.0,0.0,
300200963_,2024-03-01,,,0.0,0.0,
300200963_,2024-04-01,,,0.0,0.0,
300200963_,2024-05-01,,,0.0,0.0,
300200963_,2024-06-01,,,0.0,0.0,
300200963_,2024-07-01,,,0.0,0.0,
300200963_,2024-08-01,,,0.0,0.0,
300200963_,2024-09-01,,,0.0,0.0,
300200963_,2024-10-01,,,0.0,0.0,
300200963_,2024-11-01,,,0.0,0.0,
300200963_,2024-12-01,,,0.0,0.0,
300200963_,2025-01-01,,,0.0,0.0,
300200963_,2025-02-01,,,0.0,0.0,
300200963_,2025-03-01,,,0.0,0.0,
300200963_,2025-04-01,,,0.0,0.0,
300200963_,2025-05-01,,,0.0,0.0,
300200963_,2025-06-01,,,0.0,0.0,
300200963_,2025-07-01,,,0.0,0.0,
300200963_,2025-08-01,,,0.0,0.0,
300200963_,2025-09-01,,,0.0,0.0,
300200963_,2025-10-01,,,0.0,0.0,
300200963_,2025-11-01,,,0.0,0.0,
300200963_,2025-12-01,,,0.0,0.0,
300200963_,2026-01-01,,,0.0,0.0,
300200963_,2026-02-01,,,0.0,0.0,
300200963_,2026-03-01,,,0.0,0.0,
300200963_,2026-04-01,,,0.0,0.0,
300200963_,2026-05-01,,,0.0,0.0,
300200963_,2026-06-01,,,0.0,0.0,
300200963_,2026-07-01,,,0.0,0.0,
300200963_,2026-08-01,,,0.0,0.0,
300200963_,2026-09-01,,,0.0,0.0,
300200964_,2024-01-01,,,0.0,0.0,
300200964_,2024-02-01,,,0.0,0.0,
300200964_,2024-03-01,,,0.0,0.0,
300200964_,2024-04-01,,,0.0,0.0,
300200964_,2024-05-01,,,0.0,0.0,
300200964_,2024-06-01,,,0.0,0.0,
300200964_,2024-07-01,,,0.0,0.0,
300200964_,2024-08-01,,,0.0,0.0,
300200964_,2024-09-01,,,0.0,0.0,
300200964_,2024-10-01,,,0.0,0.0,
300200964_,2024-11-01,,,0.0,0.0,
300200964_,2024-12-01,,,0.0,0.0,
300200964_,2025-01-01,,,0.0,0.0,
300200964_,2025-02-01,,,0.0,0.0,
300200964_,2025-03-01,,,0.0,0.0,
300200964_,2025-04-01,,,0.0,0.0,
300200964_,2025-05-01,,,0.0,0.0,
300200964_,2025-06-01,,,0.0,0.0,
300200964_,2025-07-01,,,0.0,0.0,
300200964_,2025-08-01,,,0.0,0.0,
300200964_,2025-09-01,,,0.0,0.0,
300200964_,2025-10-01,,,0.0,0.0,
300200964_,2025-11-01,,,0.0,0.0,
300200964_,2025-12-01,,,0.0,0.0,
300200964_,2026-01-01,,,0.0,0.0,
300200964_,2026-02-01,,,0.0,0.0,
300200964_,2026-03-01,,,0.0,0.0,
300200964_,2026-04-01,,,0.0,0.0,
300200964_,2026-05-01,,,0.0,0.0,
300200964_,2026-06-01,,,0.0,0.0,
300200964_,2026-07-01,,,0.0,0.0,
300200964_,2026-08-01,,,0.0,0.0,
300200964_,2026-09-01,,,0.0,0.0,
300200965_,2024-01-01,,,0.0,0.0,
300200965_,2024-02-01,,,0.0,0.0,
300200965_,2024-03-01,,,0.0,0.0,
300200965_,2024-04-01,,,0.0,0.0,
300200965_,2024-05-01,,,0.0,0.0,
300200965_,2024-06-01,,,0.0,0.0,
300200965_,2024-07-01,,,0.0,0.0,
300200965_,2024-08-01,,,0.0,0.0,
300200965_,2024-09-01,,,0.0,0.0,
300200965_,2024-10-01,,,0.0,0.0,
300200965_,2024-11-01,,,0.0,0.0,
300200965_,2024-12-01,,,0.0,0.0,
300200965_,2025-01-01,,,0.0,0.0,
300200965_,2025-02-01,,,0.0,0.0,
300200965_,2025-03-01,,,0.0,0.0,
300200965_,2025-04-01,,,0.0,0.0,
300200965_,2025-05-01,,,0.0,0.0,
300200965_,2025-06-01,,,0.0,0.0,
300200965_,2025-07-01,,,0.0,0.0,
300200965_,2025-08-01,,,0.0,0.0,
300200965_,2025-09-01,,,0.0,0.0,
300200965_,2025-10-01,,,0.0,0.0,
300200965_,2025-11-01,,,0.0,0.0,
300200965_,2025-12-01,,,0.0,0.0,
300200965_,2026-01-01,,,0.0,0.0,
300200965_,2026-02-01,,,0.0,0.0,
300200965_,2026-03-01,,,0.0,0.0,
300200965_,2026-04-01,,,0.0,0.0,
300200965_,2026-05-01,,,0.0,0.0,
300200965_,2026-06-01,,,0.0,0.0,
300200965_,2026-07-01,,,0.0,0.0,
300200965_,2026-08-01,,,0.0,0.0,
300200965_,2026-09-01,,,0.0,0.0,
300200966_,2024-01-01,,,0.0,0.0,
300200966_,2024-02-01,,,0.0,0.0,
300200966_,2024-03-01,,,0.0,0.0,
300200966_,2024-04-01,,,0.0,0.0,
300200966_,2024-05-01,,,0.0,0.0,
300200966_,2024-06-01,,,0.0,0.0,
300200966_,2024-07-01,,,0.0,0.0,
300200966_,2024-08-01,,,0.0,0.0,
300200966_,2024-09-01,,,0.0,0.0,
300200966_,2024-10-01,,,0.0,0.0,
300200966_,2024-11-01,,,0.0,0.0,
300200966_,2024-12-01,,,0.0,0.0,
300200966_,2025-01-01,,,0.0,0.0,
300200966_,2025-02-01,,,0.0,0.0,
300200966_,2025-03-01,,,0.0,0.0,
300200966_,2025-04-01,,,0.0,0.0,
300200966_,2025-05-01,,,0.0,0.0,
300200966_,2025-06-01,,,0.0,0.0,
300200966_,2025-07-01,,,0.0,0.0,
300200966_,2025-08-01,,,0.0,0.0,
300200966_,2025-09-01,,,0.0,0.0,
300200966_,2025-10-01,,,0.0,0.0,
300200966_,2025-11-01,,,0.0,0.0,
300200966_,2025-12-01,,,0.0,0.0,
300200966_,2026-01-01,,,0.0,0.0,
300200966_,2026-02-01,,,0.0,0.0,
300200966_,2026-03-01,,,0.0,0.0,
300200966_,2026-04-01,,,0.0,0.0,
300200966_,2026-05-01,,,0.0,0.0,
300200966_,2026-06-01,,,0.0,0.0,
300200966_,2026-07-01,,,0.0,0.0,
300200966_,2026-08-01,,,0.0,0.0,
300200966_,2026-09-01,,,0.0,0.0,
300200967_,2024-01-01,,,0.0,0.0,
300200967_,2024-02-01,,,0.0,0.0,
300200967_,2024-03-01,,,0.0,0.0,
300200967_,2024-04-01,,,0.0,0.0,
300200967_,2024-05-01,,,0.0,0.0,
300200967_,2024-06-01,,,0.0,0.0,
300200967_,2024-07-01,,,0.0,0.0,
300200967_,2024-08-01,,,0.0,0.0,
300200967_,2024-09-01,,,0.0,0.0,
300200967_,2024-10-01,,,0.0,0.0,
300200967_,2024-11-01,,,0.0,0.0,
300200967_,2024-12-01,,,0.0,0.0,
300200967_,2025-01-01,,,0.0,0.0,
300200967_,2025-02-01,,,0.0,0.0,
300200967_,2025-03-01,,,0.0,0.0,
300200967_,2025-04-01,,,0.0,0.0,
300200967_,2025-05-01,59.0,59.0,0.0,0.0,59.0
300200967_,2025-06-01,75.0,75.0,0.0,0.0,75.0
300200967_,2025-07-01,71.0,71.0,0.0,0.0,71.0
300200967_,2025-08-01,112.0,112.0,0.0,0.0,112.0
300200967_,2025-09-01,66.0,66.0,120.0,0.0,66.0
300200967_,2025-10-01,301.0,301.0,136.0,0.0,301.0
300200967_,2025-11-01,112.0,112.0,0.0,0.0,112.0
300200967_,2025-12-01,178.0,178.0,0.0,0.0,178.0
300200967_,2026-01-01,106.0,106.0,0.0,0.0,106.0
300200967_,2026-02-01,249.0,249.0,202.0,0.0,249.0
300200967_,2026-03-01,239.0,239.0,143.0,0.0,239.0
300200967_,2026-04-01,212.0,212.0,120.0,0.0,212.0
300200967_,2026-05-01,65.0,65.0,0.0,0.0,65.0
300200967_,2026-06-01,153.0,153.0,128.0,0.0,153.0
300200967_,2026-07-01,122.0,122.0,160.0,0.0,122.0
300200967_,2026-08-01,251.0,251.0,120.0,0.0,251.0
300200967_,2026-09-01,211.0,,370.0,0.0,211.0
300200968_,2024-01-01,,,0.0,0.0,
300200968_,2024-02-01,,,0.0,0.0,
300200968_,2024-03-01,,,0.0,0.0,
300200968_,2024-04-01,,,0.0,0.0,
300200968_,2024-05-01,,,0.0,0.0,
300200968_,2024-06-01,,,0.0,0.0,
300200968_,2024-07-01,,,0.0,0.0,
300200968_,2024-08-01,,,0.0,0.0,
300200968_,2024-09-01,,,0.0,0.0,
300200968_,2024-10-01,,,0.0,0.0,
300200968_,2024-11-01,,,0.0,0.0,
300200968_,2024-12-01,,,0.0,0.0,
300200968_,2025-01-01,,,0.0,0.0,
300200968_,2025-02-01,,,0.0,0.0,
300200968_,2025-03-01,,,0.0,0.0,
300200968_,2025-04-01,4.0,4.0,0.0,0.0,4.0
300200968_,2025-05-01,78.0,78.0,0.0,0.0,78.0
300200968_,2025-06-01,62.0,62.0,0.0,0.0,62.0
300200968_,2025-07-01,100.0,100.0,166.0,0.0,100.0
300200968_,2025-08-01,34.0,34.0,0.0,0.0,34.0
300200968_,2025-09-01,85.0,85.0,0.0,0.0,85.0
300200968_,2025-10-01,138.0,138.0,118.0,0.0,138.0
300200968_,2025-11-01,46.0,46.0,0.0,0.0,46.0
300200968_,2025-12-01,69.0,69.0,0.0,0.0,69.0
300200968_,2026-01-01,45.0,45.0,0.0,0.0,45.0
300200968_,2026-02-01,34.0,34.0,0.0,0.0,34.0
300200968_,2026-03-01,36.0,36.0,0.0,0.0,36.0
300200968_,2026-04-01,123.0,123.0,0.0,0.0,123.0
300200968_,2026-05-01,24.0,24.0,0.0,0.0,24.0
300200968_,2026-06-01,60.0,60.0,0.0,0.0,60.0
300200968_,2026-07-01,36.0,36.0,0.0,0.0,36.0
300200968_,2026-08-01,78.0,78.0,36.0,0.0,78.0
300200968_,2026-09-01,33.0,,96.0,0.0,33.0
300201148_,2024-01-01,,,0.0,0.0,
300201148_,2024-02-01,,,0.0,0.0,
300201148_,2024-03-01,,,0.0,0.0,
300201148_,2024-04-01,,,0.0,0.0,
300201148_,2024-05-01,,,0.0,0.0,
300201148_,2024-06-01,,,0.0,0.0,
300201148_,2024-07-01,,,0.0,0.0,
300201148_,2024-08-01,,,0.0,0.0,
300201148_,2024-09-01,,,0.0,0.0,
300201148_,2024-10-01,,,0.0,0.0,
300201148_,2024-11-01,,,0.0,0.0,
300201148_,2024-12-01,,,0.0,0.0,
300201148_,2025-01-01,,,0.0,0.0,
300201148_,2025-02-01,,,0.0,0.0,
300201148_,2025-03-01,,,0.0,0.0,
300201148_,2025-04-01,,,0.0,0.0,
300201148_,2025-05-01,24.0,24.0,0.0,0.0,24.0
300201148_,2025-06-01,83.0,83.0,0.0,0.0,83.0
300201148_,2025-07-01,38.0,38.0,135.0,0.0,38.0
300201148_,2025-08-01,22.0,22.0,0.0,0.0,22.0
300201148_,2025-09-01,52.0,52.0,45.0,0.0,52.0
300201148_,2025-10-01,101.0,101.0,30.0,0.0,101.0
300201148_,2025-11-01,84.0,84.0,30.0,0.0,84.0
300201148_,2025-12-01,67.0,67.0,90.0,0.0,67.0
300201148_,2026-01-01,38.0,38.0,30.0,0.0,38.0
300201148_,2026-02-01,34.0,34.0,30.0,0.0,34.0
300201148_,2026-03-01,43.0,43.0,0.0,0.0,43.0
300201148_,2026-04-01,60.0,60.0,0.0,0.0,60.0
300201148_,2026-05-01,40.0,40.0,0.0,0.0,40.0
300201148_,2026-06-01,40.0,40.0,20.0,0.0,40.0
300201148_,2026-07-01,38.0,38.0,90.0,0.0,38.0
300201148_,2026-08-01,72.0,72.0,45.0,0.0,72.0
300201148_,2026-09-01,52.0,,20.0,0.0,52.0
300201149_,2024-01-01,,,0.0,0.0,
300201149_,2024-02-01,,,0.0,0.0,
300201149_,2024-03-01,,,0.0,0.0,
300201149_,2024-04-01,,,0.0,0.0,
300201149_,2024-05-01,,,0.0,0.0,
300201149_,2024-06-01,,,0.0,0.0,
300201149_,2024-07-01,,,0.0,0.0,
300201149_,2024-08-01,,,0.0,0.0,
300201149_,2024-09-01,,,0.0,0.0,
300201149_,2024-10-01,,,0.0,0.0,
300201149_,2024-11-01,,,0.0,0.0,
300201149_,2024-12-01,,,0.0,0.0,
300201149_,2025-01-01,,,0.0,0.0,
300201149_,2025-02-01,,,0.0,0.0,
300201149_,2025-03-01,,,0.0,0.0,
300201149_,2025-04-01,,,0.0,0.0,
300201149_,2025-05-01,9.0,9.0,0.0,0.0,9.0
300201149_,2025-06-01,79.0,79.0,0.0,0.0,79.0
