sku,month,sales_qty_raw,sales_status,transactions_signed_qty,transactions_positive_qty,transaction_unknown_qty_rows,comparable,matches_signed,matches_positive,difference_signed
020100159_,2026-03-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
020100159_,2026-04-01,,blank,,,,False,False,False,
020100159_,2026-05-01,-30.0,negative,1.0,1.0,0.0,True,False,False,31.0
020100159_,2026-06-01,9.0,observed,9.0,9.0,0.0,True,True,True,0.0
020100159_,2026-07-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
020100159_,2026-08-01,,blank,,,,False,False,False,
020100160_,2024-01-01,,blank,,,,False,False,False,
020100160_,2024-02-01,,blank,,,,False,False,False,
020100160_,2024-03-01,228.0,observed,,,,False,False,False,
020100160_,2024-04-01,442.0,observed,,,,False,False,False,
020100160_,2024-05-01,470.0,observed,,,,False,False,False,
020100160_,2024-06-01,767.0,observed,,,,False,False,False,
020100160_,2024-07-01,634.0,observed,,,,False,False,False,
020100160_,2024-08-01,650.0,observed,,,,False,False,False,
020100160_,2024-09-01,406.0,observed,,,,False,False,False,
020100160_,2024-10-01,523.0,observed,,,,False,False,False,
020100160_,2024-11-01,418.0,observed,,,,False,False,False,
020100160_,2024-12-01,292.0,observed,,,,False,False,False,
020100160_,2025-01-01,299.0,observed,259.0,259.0,0.0,True,False,False,-40.0
020100160_,2025-02-01,244.0,observed,278.0,278.0,0.0,True,False,False,34.0
020100160_,2025-03-01,278.0,observed,313.0,313.0,0.0,True,False,False,35.0
020100160_,2025-04-01,314.0,observed,317.0,317.0,0.0,True,False,False,3.0
020100160_,2025-05-01,222.0,observed,254.0,254.0,0.0,True,False,False,32.0
020100160_,2025-06-01,233.0,observed,291.0,291.0,0.0,True,False,False,58.0
020100160_,2025-07-01,144.0,observed,184.0,184.0,0.0,True,False,False,40.0
020100160_,2025-08-01,361.0,observed,372.0,372.0,0.0,True,False,False,11.0
020100160_,2025-09-01,232.0,observed,256.0,256.0,0.0,True,False,False,24.0
020100160_,2025-10-01,185.0,observed,173.0,173.0,0.0,True,False,False,-12.0
020100160_,2025-11-01,176.0,observed,178.0,178.0,0.0,True,False,False,2.0
020100160_,2025-12-01,255.0,observed,266.0,266.0,0.0,True,False,False,11.0
020100160_,2026-01-01,130.0,observed,128.0,128.0,0.0,True,False,False,-2.0
020100160_,2026-02-01,145.0,observed,138.0,138.0,0.0,True,False,False,-7.0
020100160_,2026-03-01,151.0,observed,132.0,132.0,0.0,True,False,False,-19.0
020100160_,2026-04-01,136.0,observed,138.0,138.0,0.0,True,False,False,2.0
020100160_,2026-05-01,203.0,observed,200.0,200.0,0.0,True,False,False,-3.0
020100160_,2026-06-01,79.0,observed,129.0,129.0,0.0,True,False,False,50.0
020100160_,2026-07-01,163.0,observed,238.0,238.0,0.0,True,False,False,75.0
020100160_,2026-08-01,246.0,observed,262.0,262.0,0.0,True,False,False,16.0
020100161_,2024-01-01,35.0,observed,,,,False,False,False,
020100161_,2024-02-01,6.0,observed,,,,False,False,False,
020100161_,2024-03-01,51.0,observed,,,,False,False,False,
020100161_,2024-04-01,20.0,observed,,,,False,False,False,
020100161_,2024-05-01,23.0,observed,,,,False,False,False,
020100161_,2024-06-01,30.0,observed,,,,False,False,False,
020100161_,2024-07-01,38.0,observed,,,,False,False,False,
020100161_,2024-08-01,4.0,observed,,,,False,False,False,
020100161_,2024-09-01,26.0,observed,,,,False,False,False,
020100161_,2024-10-01,-7.0,negative,,,,False,False,False,
020100161_,2024-11-01,45.0,observed,,,,False,False,False,
020100161_,2024-12-01,-7.0,negative,,,,False,False,False,
020100161_,2025-01-01,13.0,observed,5.0,5.0,0.0,True,False,False,-8.0
020100161_,2025-02-01,30.0,observed,35.0,35.0,0.0,True,False,False,5.0
020100161_,2025-03-01,5.0,observed,10.0,10.0,0.0,True,False,False,5.0
020100161_,2025-04-01,38.0,observed,30.0,30.0,0.0,True,False,False,-8.0
020100161_,2025-05-01,2.0,observed,,,,False,False,False,
020100161_,2025-06-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
020100161_,2025-07-01,34.0,observed,28.0,28.0,0.0,True,False,False,-6.0
020100161_,2025-08-01,,blank,,,,False,False,False,
020100161_,2025-09-01,7.0,observed,12.0,12.0,0.0,True,False,False,5.0
020100161_,2025-10-01,,blank,,,,False,False,False,
020100161_,2025-11-01,,blank,,,,False,False,False,
020100161_,2025-12-01,15.0,observed,10.0,10.0,0.0,True,False,False,-5.0
020100161_,2026-01-01,,blank,,,,False,False,False,
020100161_,2026-02-01,,blank,,,,False,False,False,
020100161_,2026-03-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
020100161_,2026-04-01,,blank,,,,False,False,False,
020100161_,2026-05-01,,blank,,,,False,False,False,
020100161_,2026-06-01,1.0,observed,5.0,5.0,0.0,True,False,False,4.0
020100161_,2026-07-01,1.0,observed,2.0,2.0,0.0,True,False,False,1.0
020100161_,2026-08-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
020100162_,2023-12-01,,,-5.0,0.0,0.0,False,False,False,
020100162_,2024-01-01,22.0,observed,,,,False,False,False,
020100162_,2024-02-01,3.0,observed,,,,False,False,False,
020100162_,2024-03-01,37.0,observed,,,,False,False,False,
020100162_,2024-04-01,28.0,observed,,,,False,False,False,
020100162_,2024-05-01,32.0,observed,,,,False,False,False,
020100162_,2024-06-01,99.0,observed,,,,False,False,False,
020100162_,2024-07-01,14.0,observed,,,,False,False,False,
020100162_,2024-08-01,58.0,observed,,,,False,False,False,
020100162_,2024-09-01,21.0,observed,,,,False,False,False,
020100162_,2024-10-01,45.0,observed,,,,False,False,False,
020100162_,2024-11-01,28.0,observed,,,,False,False,False,
020100162_,2024-12-01,24.0,observed,,,,False,False,False,
020100162_,2025-01-01,33.0,observed,28.0,28.0,0.0,True,False,False,-5.0
020100162_,2025-02-01,42.0,observed,38.0,38.0,0.0,True,False,False,-4.0
020100162_,2025-03-01,18.0,observed,14.0,14.0,0.0,True,False,False,-4.0
020100162_,2025-04-01,24.0,observed,25.0,25.0,0.0,True,False,False,1.0
020100162_,2025-05-01,54.0,observed,53.0,53.0,0.0,True,False,False,-1.0
020100162_,2025-06-01,17.0,observed,13.0,13.0,0.0,True,False,False,-4.0
020100162_,2025-07-01,10.0,observed,7.0,7.0,0.0,True,False,False,-3.0
020100162_,2025-08-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
020100162_,2025-09-01,3.0,observed,8.0,8.0,0.0,True,False,False,5.0
020100162_,2025-10-01,4.0,observed,3.0,3.0,0.0,True,False,False,-1.0
020100162_,2025-11-01,21.0,observed,20.0,20.0,0.0,True,False,False,-1.0
020100162_,2025-12-01,9.0,observed,8.0,8.0,0.0,True,False,False,-1.0
020100162_,2026-01-01,15.0,observed,6.0,6.0,0.0,True,False,False,-9.0
020100162_,2026-02-01,-6.0,negative,,,,False,False,False,
020100162_,2026-03-01,23.0,observed,23.0,23.0,0.0,True,True,True,0.0
020100162_,2026-04-01,2.0,observed,3.0,3.0,0.0,True,False,False,1.0
020100162_,2026-05-01,23.0,observed,28.0,28.0,0.0,True,False,False,5.0
020100162_,2026-06-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
020100162_,2026-07-01,5.0,observed,4.0,4.0,0.0,True,False,False,-1.0
020100162_,2026-08-01,23.0,observed,23.0,23.0,0.0,True,True,True,0.0
020100163_,2024-01-01,1.0,observed,,,,False,False,False,
020100163_,2024-02-01,20.0,observed,,,,False,False,False,
020100163_,2024-03-01,212.0,observed,,,,False,False,False,
020100163_,2024-04-01,196.0,observed,,,,False,False,False,
020100163_,2024-05-01,255.0,observed,,,,False,False,False,
020100163_,2024-06-01,513.0,observed,,,,False,False,False,
020100163_,2024-07-01,389.0,observed,,,,False,False,False,
020100163_,2024-08-01,260.0,observed,,,,False,False,False,
020100163_,2024-09-01,255.0,observed,,,,False,False,False,
020100163_,2024-10-01,270.0,observed,,,,False,False,False,
020100163_,2024-11-01,114.0,observed,,,,False,False,False,
020100163_,2024-12-01,61.0,observed,,,,False,False,False,
020100163_,2025-01-01,124.0,observed,112.0,112.0,0.0,True,False,False,-12.0
020100163_,2025-02-01,137.0,observed,132.0,132.0,0.0,True,False,False,-5.0
020100163_,2025-03-01,68.0,observed,78.0,78.0,0.0,True,False,False,10.0
020100163_,2025-04-01,175.0,observed,187.0,187.0,0.0,True,False,False,12.0
020100163_,2025-05-01,21.0,observed,21.0,21.0,0.0,True,True,True,0.0
020100163_,2025-06-01,115.0,observed,151.0,151.0,0.0,True,False,False,36.0
020100163_,2025-07-01,116.0,observed,122.0,122.0,0.0,True,False,False,6.0
020100163_,2025-08-01,231.0,observed,231.0,231.0,0.0,True,True,True,0.0
020100163_,2025-09-01,46.0,observed,66.0,66.0,0.0,True,False,False,20.0
020100163_,2025-10-01,34.0,observed,20.0,20.0,0.0,True,False,False,-14.0
020100163_,2025-11-01,57.0,observed,87.0,87.0,0.0,True,False,False,30.0
020100163_,2025-12-01,57.0,observed,63.0,63.0,0.0,True,False,False,6.0
020100163_,2026-01-01,31.0,observed,28.0,28.0,0.0,True,False,False,-3.0
020100163_,2026-02-01,49.0,observed,59.0,59.0,0.0,True,False,False,10.0
020100163_,2026-03-01,61.0,observed,121.0,121.0,0.0,True,False,False,60.0
020100163_,2026-04-01,1.0,observed,31.0,31.0,0.0,True,False,False,30.0
020100163_,2026-05-01,11.0,observed,7.0,7.0,0.0,True,False,False,-4.0
020100163_,2026-06-01,48.0,observed,48.0,48.0,0.0,True,True,True,0.0
020100163_,2026-07-01,250.0,observed,270.0,270.0,0.0,True,False,False,20.0
020100163_,2026-08-01,130.0,observed,130.0,130.0,0.0,True,True,True,0.0
030200002_,2024-01-01,,blank,,,,False,False,False,
030200002_,2024-02-01,,blank,,,,False,False,False,
030200002_,2024-03-01,,blank,,,,False,False,False,
030200002_,2024-04-01,,blank,,,,False,False,False,
030200002_,2024-05-01,,blank,,,,False,False,False,
030200002_,2024-06-01,,blank,,,,False,False,False,
030200002_,2024-07-01,,blank,,,,False,False,False,
030200002_,2024-08-01,,blank,,,,False,False,False,
030200002_,2024-09-01,,blank,,,,False,False,False,
030200002_,2024-10-01,,blank,,,,False,False,False,
030200002_,2024-11-01,,blank,,,,False,False,False,
030200002_,2024-12-01,,blank,,,,False,False,False,
030200002_,2025-01-01,,blank,,,,False,False,False,
030200002_,2025-02-01,,blank,,,,False,False,False,
030200002_,2025-03-01,,blank,,,,False,False,False,
030200002_,2025-04-01,,blank,,,,False,False,False,
030200002_,2025-05-01,,blank,,,,False,False,False,
030200002_,2025-06-01,,blank,,,,False,False,False,
030200002_,2025-07-01,,blank,,,,False,False,False,
030200002_,2025-08-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
030200002_,2025-09-01,,blank,,,,False,False,False,
030200002_,2025-10-01,,blank,,,,False,False,False,
030200002_,2025-11-01,,blank,,,,False,False,False,
030200002_,2025-12-01,,blank,,,,False,False,False,
030200002_,2026-01-01,,blank,,,,False,False,False,
030200002_,2026-02-01,,blank,,,,False,False,False,
030200002_,2026-03-01,,blank,,,,False,False,False,
030200002_,2026-04-01,,blank,,,,False,False,False,
030200002_,2026-05-01,,blank,,,,False,False,False,
030200002_,2026-06-01,,blank,,,,False,False,False,
030200002_,2026-07-01,,blank,,,,False,False,False,
030200002_,2026-08-01,,blank,,,,False,False,False,
030200003_,2024-01-01,,blank,,,,False,False,False,
030200003_,2024-02-01,,blank,,,,False,False,False,
030200003_,2024-03-01,,blank,,,,False,False,False,
030200003_,2024-04-01,,blank,,,,False,False,False,
030200003_,2024-05-01,,blank,,,,False,False,False,
030200003_,2024-06-01,,blank,,,,False,False,False,
030200003_,2024-07-01,,blank,,,,False,False,False,
030200003_,2024-08-01,,blank,,,,False,False,False,
030200003_,2024-09-01,,blank,,,,False,False,False,
030200003_,2024-10-01,,blank,,,,False,False,False,
030200003_,2024-11-01,,blank,,,,False,False,False,
030200003_,2024-12-01,,blank,,,,False,False,False,
030200003_,2025-01-01,,blank,,,,False,False,False,
030200003_,2025-02-01,,blank,,,,False,False,False,
030200003_,2025-03-01,,blank,,,,False,False,False,
030200003_,2025-04-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
030200003_,2025-05-01,,blank,,,,False,False,False,
030200003_,2025-06-01,,blank,,,,False,False,False,
030200003_,2025-07-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
030200003_,2025-08-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
030200003_,2025-09-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
030200003_,2025-10-01,3.0,observed,13.0,13.0,0.0,True,False,False,10.0
030200003_,2025-11-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
030200003_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
030200003_,2026-01-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
030200003_,2026-02-01,,blank,,,,False,False,False,
030200003_,2026-03-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
030200003_,2026-04-01,9.0,observed,9.0,9.0,0.0,True,True,True,0.0
030200003_,2026-05-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
030200003_,2026-06-01,47.0,observed,47.0,47.0,0.0,True,True,True,0.0
030200003_,2026-07-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
030200003_,2026-08-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
030200005_,2024-01-01,3.0,observed,,,,False,False,False,
030200005_,2024-02-01,8.0,observed,,,,False,False,False,
030200005_,2024-03-01,7.0,observed,,,,False,False,False,
030200005_,2024-04-01,2.0,observed,,,,False,False,False,
030200005_,2024-05-01,3.0,observed,,,,False,False,False,
030200005_,2024-06-01,2.0,observed,,,,False,False,False,
030200005_,2024-07-01,,blank,,,,False,False,False,
030200005_,2024-08-01,,blank,,,,False,False,False,
030200005_,2024-09-01,,blank,,,,False,False,False,
030200005_,2024-10-01,,blank,,,,False,False,False,
030200005_,2024-11-01,,blank,,,,False,False,False,
030200005_,2024-12-01,1.0,observed,,,,False,False,False,
030200005_,2025-01-01,,blank,,,,False,False,False,
030200005_,2025-02-01,,blank,,,,False,False,False,
030200005_,2025-03-01,,blank,,,,False,False,False,
030200005_,2025-04-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
030200005_,2025-05-01,,blank,,,,False,False,False,
030200005_,2025-06-01,,blank,,,,False,False,False,
030200005_,2025-07-01,,blank,,,,False,False,False,
030200005_,2025-08-01,,blank,,,,False,False,False,
030200005_,2025-09-01,18.0,observed,18.0,18.0,0.0,True,True,True,0.0
030200005_,2025-10-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
030200005_,2025-11-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
030200005_,2025-12-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
030200005_,2026-01-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
030200005_,2026-02-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
030200005_,2026-03-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
030200005_,2026-04-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
030200005_,2026-05-01,,blank,,,,False,False,False,
030200005_,2026-06-01,31.0,observed,31.0,31.0,0.0,True,True,True,0.0
030200005_,2026-07-01,9.0,observed,,,,False,False,False,
030200005_,2026-08-01,17.0,observed,,,,False,False,False,
030200006_,2024-01-01,,blank,,,,False,False,False,
030200006_,2024-02-01,,blank,,,,False,False,False,
030200006_,2024-03-01,,blank,,,,False,False,False,
030200006_,2024-04-01,,blank,,,,False,False,False,
030200006_,2024-05-01,,blank,,,,False,False,False,
030200006_,2024-06-01,,blank,,,,False,False,False,
030200006_,2024-07-01,,blank,,,,False,False,False,
030200006_,2024-08-01,,blank,,,,False,False,False,
030200006_,2024-09-01,,blank,,,,False,False,False,
030200006_,2024-10-01,,blank,,,,False,False,False,
030200006_,2024-11-01,,blank,,,,False,False,False,
030200006_,2024-12-01,,blank,,,,False,False,False,
030200006_,2025-01-01,,blank,,,,False,False,False,
030200006_,2025-02-01,,blank,,,,False,False,False,
030200006_,2025-03-01,,blank,,,,False,False,False,
030200006_,2025-04-01,,blank,,,,False,False,False,
030200006_,2025-05-01,,blank,,,,False,False,False,
030200006_,2025-06-01,,blank,,,,False,False,False,
030200006_,2025-07-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
030200006_,2025-08-01,26.0,observed,26.0,26.0,0.0,True,True,True,0.0
030200006_,2025-09-01,67.0,observed,67.0,67.0,0.0,True,True,True,0.0
030200006_,2025-10-01,,blank,,,,False,False,False,
030200006_,2025-11-01,,blank,,,,False,False,False,
030200006_,2025-12-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
030200006_,2026-01-01,,blank,,,,False,False,False,
030200006_,2026-02-01,,blank,,,,False,False,False,
030200006_,2026-03-01,,blank,,,,False,False,False,
030200006_,2026-04-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
030200006_,2026-05-01,,blank,,,,False,False,False,
030200006_,2026-06-01,,blank,,,,False,False,False,
030200006_,2026-07-01,,blank,,,,False,False,False,
030200006_,2026-08-01,,blank,,,,False,False,False,
030200007_,2024-01-01,6.0,observed,,,,False,False,False,
030200007_,2024-02-01,3.0,observed,,,,False,False,False,
030200007_,2024-03-01,3.0,observed,,,,False,False,False,
030200007_,2024-04-01,1.0,observed,,,,False,False,False,
030200007_,2024-05-01,7.0,observed,,,,False,False,False,
030200007_,2024-06-01,3.0,observed,,,,False,False,False,
030200007_,2024-07-01,,blank,,,,False,False,False,
030200007_,2024-08-01,,blank,,,,False,False,False,
030200007_,2024-09-01,,blank,,,,False,False,False,
030200007_,2024-10-01,,blank,,,,False,False,False,
030200007_,2024-11-01,,blank,,,,False,False,False,
030200007_,2024-12-01,,blank,,,,False,False,False,
030200007_,2025-01-01,,blank,,,,False,False,False,
030200007_,2025-02-01,,blank,,,,False,False,False,
030200007_,2025-03-01,,blank,,,,False,False,False,
030200007_,2025-04-01,,blank,,,,False,False,False,
030200007_,2025-05-01,,blank,,,,False,False,False,
030200007_,2025-06-01,,blank,,,,False,False,False,
030200007_,2025-07-01,,blank,,,,False,False,False,
030200007_,2025-08-01,,blank,,,,False,False,False,
030200007_,2025-09-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
030200007_,2025-10-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
030200007_,2025-11-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
030200007_,2025-12-01,,blank,,,,False,False,False,
030200007_,2026-01-01,,blank,,,,False,False,False,
030200007_,2026-02-01,,blank,,,,False,False,False,
030200007_,2026-03-01,,blank,,,,False,False,False,
030200007_,2026-04-01,,blank,,,,False,False,False,
030200007_,2026-05-01,,blank,,,,False,False,False,
030200007_,2026-06-01,43.0,observed,43.0,43.0,0.0,True,True,True,0.0
030200007_,2026-07-01,,blank,,,,False,False,False,
030200007_,2026-08-01,,blank,,,,False,False,False,
030200008_,2024-01-01,,blank,,,,False,False,False,
030200008_,2024-02-01,,blank,,,,False,False,False,
030200008_,2024-03-01,,blank,,,,False,False,False,
030200008_,2024-04-01,,blank,,,,False,False,False,
030200008_,2024-05-01,,blank,,,,False,False,False,
030200008_,2024-06-01,,blank,,,,False,False,False,
030200008_,2024-07-01,,blank,,,,False,False,False,
030200008_,2024-08-01,,blank,,,,False,False,False,
030200008_,2024-09-01,,blank,,,,False,False,False,
030200008_,2024-10-01,,blank,,,,False,False,False,
030200008_,2024-11-01,,blank,,,,False,False,False,
030200008_,2024-12-01,,blank,,,,False,False,False,
030200008_,2025-01-01,,blank,,,,False,False,False,
030200008_,2025-02-01,,blank,,,,False,False,False,
030200008_,2025-03-01,,blank,,,,False,False,False,
030200008_,2025-04-01,,blank,,,,False,False,False,
030200008_,2025-05-01,,blank,,,,False,False,False,
030200008_,2025-06-01,,blank,,,,False,False,False,
030200008_,2025-07-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
030200008_,2025-08-01,35.0,observed,35.0,35.0,0.0,True,True,True,0.0
030200008_,2025-09-01,47.0,observed,47.0,47.0,0.0,True,True,True,0.0
030200008_,2025-10-01,27.0,observed,27.0,27.0,0.0,True,True,True,0.0
030200008_,2025-11-01,34.0,observed,34.0,34.0,0.0,True,True,True,0.0
030200008_,2025-12-01,39.0,observed,39.0,39.0,0.0,True,True,True,0.0
030200008_,2026-01-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
030200008_,2026-02-01,,blank,,,,False,False,False,
030200008_,2026-03-01,,blank,,,,False,False,False,
030200008_,2026-04-01,,blank,,,,False,False,False,
030200008_,2026-05-01,,blank,,,,False,False,False,
030200008_,2026-06-01,,blank,,,,False,False,False,
030200008_,2026-07-01,,blank,,,,False,False,False,
030200008_,2026-08-01,,blank,,,,False,False,False,
030200009_,2024-01-01,,blank,,,,False,False,False,
030200009_,2024-02-01,,blank,,,,False,False,False,
030200009_,2024-03-01,,blank,,,,False,False,False,
030200009_,2024-04-01,,blank,,,,False,False,False,
030200009_,2024-05-01,,blank,,,,False,False,False,
030200009_,2024-06-01,,blank,,,,False,False,False,
030200009_,2024-07-01,,blank,,,,False,False,False,
030200009_,2024-08-01,,blank,,,,False,False,False,
030200009_,2024-09-01,,blank,,,,False,False,False,
030200009_,2024-10-01,,blank,,,,False,False,False,
030200009_,2024-11-01,,blank,,,,False,False,False,
